patcnty1,dsch_yr,race_grp1,Discharges,mdc_desc,gender,age
Shasta,2015,Hispanic,878,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Female,8
Shasta,2015,American,346,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Male,57
Shasta,2015,Other,267,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Female,74
Shasta,2015,Unknown,351,INFECTIOUS & PARASITIC DISEASES,Male,52
Shasta,2015,White,19944,MENTAL DISEASES & DISORDERS,Female,66
Shasta,2016,Aisan,420,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Male,37
Shasta,2016,Black,266,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Unknown,25
Shasta,2016,Hispanic,876,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Female,32
Shasta,2016,American,406,MULTIPLE SIGNFICANT TRAUMA,Male,27
Shasta,2016,Other,244,"NERVOUS SYSTEM, DISEASES & DISORDERS",Female,8
Shasta,2016,Unknown,377,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Male,69
Shasta,2016,White,20621,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Female,25
Shasta,2017,Aisan,362,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Male,37
Shasta,2017,Black,306,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Female,32
Shasta,2017,Hispanic,853,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Male,49
Shasta,2017,American,339,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Female,21
Shasta,2017,Other,475,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Male,61
Shasta,2017,Unknown,421,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Female,46
Shasta,2017,White,20493,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Male,46
Shasta,2018,Aisan,332,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female,61
Shasta,2018,Black,283,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Male,20
Shasta,2018,Hispanic,896,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Female,45
Shasta,2018,American,272,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Male,71
Shasta,2018,Other,592,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Unknown,8
Shasta,2018,Unknown,492,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Female,26
Shasta,2018,White,19960,INFECTIOUS & PARASITIC DISEASES,Male,51
Sierra,2012,Hispanic,17,MENTAL DISEASES & DISORDERS,Female,49
Sierra,2012,American,818,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Male,21
Sierra,2012,Other,3,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Female,69
Sierra,2012,Unknown,818,BURNS,Male,64
Sierra,2012,White,173,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Female,17
Sierra,2013,Hispanic,16,MULTIPLE SIGNFICANT TRAUMA,Male,47
Sierra,2013,Unknown,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",Female,58
Sierra,2013,White,150,"EYE, DISEASES & DISORDERS",Male,77
Sierra,2014,Hispanic,16,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Unknown,26
Sierra,2014,Other,1,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Female,30
Sierra,2014,Unknown,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Male,49
Sierra,2014,White,177,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Unknown,69
Sierra,2015,Aisan,818,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Female,75
Sierra,2015,Hispanic,13,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Male,35
Sierra,2015,Unknown,818,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Unknown,41
Sierra,2015,White,190,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Female,46
Sierra,2016,Aisan,818,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Male,78
Sierra,2016,Hispanic,818,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Unknown,22
Sierra,2016,White,181,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female,71
Sierra,2017,Hispanic,818,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Male,71
Sierra,2017,American,818,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Unknown,11
Sierra,2017,Other,4,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Female,14
Sierra,2017,Unknown,4,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Male,25
Sierra,2017,White,187,INFECTIOUS & PARASITIC DISEASES,Unknown,59
Sierra,2018,Hispanic,18,MENTAL DISEASES & DISORDERS,Female,12
Sierra,2018,American,818,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Male,12
Sierra,2018,Other,1,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Unknown,58
Sierra,2018,Unknown,818,BURNS,Female,24
Sierra,2018,White,161,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Male,34
Siskiyou,2012,Aisan,31,MULTIPLE SIGNFICANT TRAUMA,Female,20
Siskiyou,2012,Black,60,UNGROUPABLE,Male,47
Siskiyou,2012,Hispanic,228,"NERVOUS SYSTEM, DISEASES & DISORDERS",Female,63
Siskiyou,2012,American,117,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Male,18
Siskiyou,2012,Other,57,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Female,27
Siskiyou,2012,Unknown,182,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Male,47
Siskiyou,2012,White,3201,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Female,55
Siskiyou,2013,Aisan,25,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Male,57
Siskiyou,2013,Black,90,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Female,73
Siskiyou,2013,Hispanic,231,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Male,15
Siskiyou,2013,American,105,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Female,43
Siskiyou,2013,Other,71,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Male,48
Siskiyou,2013,Unknown,164,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female,50
Siskiyou,2013,White,3255,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Male,67
Siskiyou,2014,Aisan,41,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Unknown,45
Siskiyou,2014,Black,56,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Female,45
Siskiyou,2014,Hispanic,192,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Male,21
Siskiyou,2014,American,100,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Unknown,18
Siskiyou,2014,Other,40,INFECTIOUS & PARASITIC DISEASES,Female,39
Siskiyou,2014,Unknown,209,MENTAL DISEASES & DISORDERS,Male,47
Siskiyou,2014,White,2916,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Unknown,32
Siskiyou,2015,Aisan,40,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Female,17
Siskiyou,2015,Black,77,BURNS,Male,10
Siskiyou,2015,Hispanic,164,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Unknown,18
Siskiyou,2015,American,119,"NERVOUS SYSTEM, DISEASES & DISORDERS",Female,12
Siskiyou,2015,Other,48,"EYE, DISEASES & DISORDERS",Male,37
Siskiyou,2015,Unknown,216,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Unknown,64
Siskiyou,2015,White,3134,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Female,18
Siskiyou,2016,Aisan,41,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Male,14
Siskiyou,2016,Black,58,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Female,17
Siskiyou,2016,Hispanic,162,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Male,40
Siskiyou,2016,American,85,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Female,28
Siskiyou,2016,Other,60,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Male,24
Siskiyou,2016,Unknown,225,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Unknown,73
Siskiyou,2016,White,3075,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Female,64
Siskiyou,2017,Aisan,40,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Male,19
Siskiyou,2017,Black,54,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Unknown,58
Siskiyou,2017,Hispanic,196,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Female,8
Siskiyou,2017,American,80,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Male,61
Siskiyou,2017,Other,102,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Unknown,19
Siskiyou,2017,Unknown,168,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Female,78
Siskiyou,2017,White,2925,INFECTIOUS & PARASITIC DISEASES,Male,45
Siskiyou,2018,Aisan,44,MENTAL DISEASES & DISORDERS,Unknown,41
Siskiyou,2018,Black,66,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Female,51
Siskiyou,2018,Hispanic,149,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Male,31
Siskiyou,2018,American,112,BURNS,Unknown,48
Siskiyou,2018,Other,101,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Female,9
Siskiyou,2018,Unknown,151,MULTIPLE SIGNFICANT TRAUMA,Male,17
Siskiyou,2018,White,2792,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Unknown,24
Solano,2012,Aisan,4297,"NERVOUS SYSTEM, DISEASES & DISORDERS",Female,26
Solano,2012,Black,7263,"EYE, DISEASES & DISORDERS",Male,32
Solano,2012,Hispanic,6992,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Unknown,53
Solano,2012,American,150,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Female,17
Solano,2012,Other,1022,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Male,40
Solano,2012,Unknown,367,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Female,58
Solano,2012,White,18287,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Male,66
Solano,2013,Aisan,4534,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Female,55
Solano,2013,Black,6849,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Male,13
Solano,2013,Hispanic,7111,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Female,73
Solano,2013,American,158,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Male,65
Solano,2013,Other,1176,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Unknown,43
Solano,2013,Unknown,523,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female,28
Solano,2013,White,18323,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Male,17
Solano,2014,Aisan,4094,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Female,62
Solano,2014,Black,6838,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Male,41
Solano,2014,Hispanic,6785,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Female,57
Solano,2014,American,158,INFECTIOUS & PARASITIC DISEASES,Male,56
Solano,2014,Other,1241,MENTAL DISEASES & DISORDERS,Female,77
Solano,2014,Unknown,498,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Male,37
Solano,2014,White,17964,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Unknown,68
Solano,2015,Aisan,4270,BURNS,Female,38
Solano,2015,Black,6885,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Male,20
Solano,2015,Hispanic,6353,MULTIPLE SIGNFICANT TRAUMA,Unknown,42
Solano,2015,American,124,"NERVOUS SYSTEM, DISEASES & DISORDERS",Female,73
Solano,2015,Other,1199,"EYE, DISEASES & DISORDERS",Male,61
Solano,2015,Unknown,670,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Unknown,15
Solano,2015,White,18035,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Female,57
Solano,2016,Aisan,4903,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Male,19
Solano,2016,Black,7199,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Unknown,14
Solano,2016,Hispanic,7105,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Female,44
Solano,2016,American,121,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Male,54
Solano,2016,Other,1208,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Unknown,12
Solano,2016,Unknown,553,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Female,18
Solano,2016,White,18461,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Male,35
Solano,2017,Aisan,4653,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Unknown,10
Solano,2017,Black,7034,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female,57
Solano,2017,Hispanic,7150,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Male,73
Solano,2017,American,103,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Unknown,74
Solano,2017,Other,1347,"BLOOD, BLOOD FORMING ORGANS,IMMUNOLOGICAL, DISEASES & DISORDERS",Female,24
Solano,2017,Unknown,471,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Male,67
Solano,2017,White,17725,INFECTIOUS & PARASITIC DISEASES,Female,37
Solano,2018,Aisan,4595,MENTAL DISEASES & DISORDERS,Male,67
Solano,2018,Black,6799,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Unknown,62
Solano,2018,Hispanic,7422,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Female,54
Solano,2018,American,131,BURNS,Male,22
Solano,2018,Other,1313,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Female,28
Solano,2018,Unknown,506,MULTIPLE SIGNFICANT TRAUMA,Male,21
Solano,2018,White,17077,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Female,67
Sonoma,2012,Aisan,1154,UNGROUPABLE,Male,23
Sonoma,2012,Black,743,"NERVOUS SYSTEM, DISEASES & DISORDERS",Female,78
Sonoma,2012,Hispanic,7347,"EYE, DISEASES & DISORDERS",Male,64
Sonoma,2012,American,270,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Female,10
Sonoma,2012,Other,349,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Male,58
Sonoma,2012,Unknown,343,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Female,39
Sonoma,2012,White,31747,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Male,34
Sonoma,2013,Aisan,1157,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Female,50
Sonoma,2013,Black,692,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Male,76
Sonoma,2013,Hispanic,6993,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Female,70
Sonoma,2013,American,312,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Male,43
Sonoma,2013,Other,407,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Female,21
Sonoma,2013,Unknown,377,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Male,71
Sonoma,2013,White,30841,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female,39
Sonoma,2014,Aisan,1138,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Male,68
Sonoma,2014,Black,783,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Female,75
Sonoma,2014,Hispanic,7018,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Male,20
Sonoma,2014,American,260,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Female,28
Sonoma,2014,Other,503,INFECTIOUS & PARASITIC DISEASES,Male,32
Sonoma,2014,Unknown,570,MENTAL DISEASES & DISORDERS,Female,44
Sonoma,2014,White,30556,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Male,74
Sonoma,2015,Aisan,1179,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Unknown,50
Sonoma,2015,Black,857,BURNS,Female,41
Sonoma,2015,Hispanic,7452,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Male,17
Sonoma,2015,American,255,MULTIPLE SIGNFICANT TRAUMA,Unknown,48
Sonoma,2015,Other,709,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Female,69
Sonoma,2015,Unknown,826,UNGROUPABLE,Male,48
Sonoma,2015,White,30464,"NERVOUS SYSTEM, DISEASES & DISORDERS",Unknown,21
Sonoma,2016,Aisan,1201,"EYE, DISEASES & DISORDERS",Female,72
Sonoma,2016,Black,756,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Male,13
Sonoma,2016,Hispanic,7773,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Unknown,64
Sonoma,2016,American,286,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Female,9
Sonoma,2016,Other,821,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Male,20
Sonoma,2016,Unknown,872,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Unknown,40
Sonoma,2016,White,31407,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Female,51
Sonoma,2017,Aisan,1252,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Male,77
Sonoma,2017,Black,897,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Unknown,13
Sonoma,2017,Hispanic,7509,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Female,40
Sonoma,2017,American,306,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Male,18
Sonoma,2017,Other,763,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Unknown,60
Sonoma,2017,Unknown,794,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Female,32
Sonoma,2017,White,30727,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Male,71
Sonoma,2018,Aisan,1304,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Female,60
Sonoma,2018,Black,851,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Male,40
Sonoma,2018,Hispanic,7640,INFECTIOUS & PARASITIC DISEASES,Female,13
Sonoma,2018,American,306,MENTAL DISEASES & DISORDERS,Male,54
Sonoma,2018,Other,686,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Female,49
Sonoma,2018,Unknown,816,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Male,24
Sonoma,2018,White,30201,BURNS,Female,72
Stanislaus,2012,Aisan,1738,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Male,24
Stanislaus,2012,Black,2154,MULTIPLE SIGNFICANT TRAUMA,Female,36
Stanislaus,2012,Hispanic,17874,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Male,69
Stanislaus,2012,American,125,UNGROUPABLE,Female,19
Stanislaus,2012,Other,2580,"NERVOUS SYSTEM, DISEASES & DISORDERS",Male,69
Stanislaus,2012,Unknown,822,"EYE, DISEASES & DISORDERS",Unknown,22
Stanislaus,2012,White,34494,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Female,11
Stanislaus,2013,Aisan,1889,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Male,48
Stanislaus,2013,Black,2278,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Unknown,8
Stanislaus,2013,Hispanic,17934,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Female,37
Stanislaus,2013,American,98,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Male,72
Stanislaus,2013,Other,2477,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Female,17
Stanislaus,2013,Unknown,382,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Male,60
Stanislaus,2013,White,34432,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Unknown,76
Stanislaus,2014,Aisan,1846,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Female,70
Stanislaus,2014,Black,2269,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Male,56
Stanislaus,2014,Hispanic,18290,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Unknown,37
Stanislaus,2014,American,127,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Female,60
Stanislaus,2014,Other,2497,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Male,60
Stanislaus,2014,Unknown,422,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Female,63
Stanislaus,2014,White,33352,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Male,35
Stanislaus,2015,Aisan,1944,INFECTIOUS & PARASITIC DISEASES,Unknown,70
Stanislaus,2015,Black,2277,MENTAL DISEASES & DISORDERS,Female,68
Stanislaus,2015,Hispanic,19317,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Male,62
Stanislaus,2015,American,136,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Unknown,42
Stanislaus,2015,Other,2687,BURNS,Female,24
Stanislaus,2015,Unknown,521,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Male,34
Stanislaus,2015,White,33534,MULTIPLE SIGNFICANT TRAUMA,Female,57
Stanislaus,2016,Aisan,1990,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Male,53
Stanislaus,2016,Black,2298,UNGROUPABLE,Female,61
Stanislaus,2016,Hispanic,19604,"NERVOUS SYSTEM, DISEASES & DISORDERS",Male,65
Stanislaus,2016,American,160,"EYE, DISEASES & DISORDERS",Female,37
Stanislaus,2016,Other,3027,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Male,18
Stanislaus,2016,Unknown,497,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Female,36
Stanislaus,2016,White,33006,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Male,30
Stanislaus,2017,Aisan,1983,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Female,11
Stanislaus,2017,Black,2322,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Male,50
Stanislaus,2017,Hispanic,19895,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Female,59
Stanislaus,2017,American,142,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Male,16
Stanislaus,2017,Other,3372,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Female,60
Stanislaus,2017,Unknown,553,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Male,65
Stanislaus,2017,White,31519,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Unknown,39
Stanislaus,2018,Aisan,1985,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female,59
Stanislaus,2018,Black,2363,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Male,75
Stanislaus,2018,Hispanic,20227,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Unknown,33
Stanislaus,2018,American,152,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Female,23
Stanislaus,2018,Other,3425,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Male,71
Stanislaus,2018,Unknown,565,INFECTIOUS & PARASITIC DISEASES,Unknown,31
Stanislaus,2018,White,30628,MENTAL DISEASES & DISORDERS,Female,23
Sutter,2012,Aisan,1077,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Male,60
Sutter,2012,Black,249,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Unknown,32
Sutter,2012,Hispanic,2495,BURNS,Female,78
Sutter,2012,American,52,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Male,63
Sutter,2012,Other,323,MULTIPLE SIGNFICANT TRAUMA,Unknown,8
Sutter,2012,Unknown,34,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Female,77
Sutter,2012,White,6503,UNGROUPABLE,Male,59
Sutter,2013,Aisan,1037,"NERVOUS SYSTEM, DISEASES & DISORDERS",Unknown,62
Sutter,2013,Black,178,"EYE, DISEASES & DISORDERS",Female,25
Sutter,2013,Hispanic,2430,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Male,57
Sutter,2013,American,59,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Unknown,37
Sutter,2013,Other,342,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Female,40
Sutter,2013,Unknown,23,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Male,20
