patcnty1,dsch_yr,race_grp1,Discharges,mdc_desc,gender
Santa Clara,2015,Black,5078,INFECTIOUS & PARASITIC DISEASES,Male
Santa Clara,2015,Hispanic,44112,MENTAL DISEASES & DISORDERS,Unknown
Santa Clara,2015,American,183,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Female
Santa Clara,2015,Other,5870,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Male
Santa Clara,2015,Unknown,1385,BURNS,Unknown
Santa Clara,2015,White,55235,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Female
Santa Clara,2016,Aisan,38737,MULTIPLE SIGNFICANT TRAUMA,Male
Santa Clara,2016,Black,5183,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Female
Santa Clara,2016,Hispanic,39154,UNGROUPABLE,Male
Santa Clara,2016,American,201,"NERVOUS SYSTEM, DISEASES & DISORDERS",Female
Santa Clara,2016,Other,6281,"EYE, DISEASES & DISORDERS",Male
Santa Clara,2016,Unknown,1680,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Unknown
Santa Clara,2016,White,55398,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Female
Santa Clara,2017,Aisan,39444,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Male
Santa Clara,2017,Black,4682,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Unknown
Santa Clara,2017,Hispanic,37146,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Female
Santa Clara,2017,American,213,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Male
Santa Clara,2017,Other,9610,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Unknown
Santa Clara,2017,Unknown,1189,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Female
Santa Clara,2017,White,56104,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Male
Santa Clara,2018,Aisan,38471,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Unknown
Santa Clara,2018,Black,4433,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female
Santa Clara,2018,Hispanic,35506,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Male
Santa Clara,2018,American,170,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Female
Santa Clara,2018,Other,9650,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Male
Santa Clara,2018,Unknown,1064,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Female
Santa Clara,2018,White,52750,INFECTIOUS & PARASITIC DISEASES,Male
Santa Cruz,2012,Aisan,536,MENTAL DISEASES & DISORDERS,Female
Santa Cruz,2012,Black,278,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Male
Santa Cruz,2012,Hispanic,6148,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Female
Santa Cruz,2012,American,14,BURNS,Male
Santa Cruz,2012,Other,1238,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Female
Santa Cruz,2012,Unknown,240,MULTIPLE SIGNFICANT TRAUMA,Male
Santa Cruz,2012,White,16215,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Female
Santa Cruz,2013,Aisan,503,"NERVOUS SYSTEM, DISEASES & DISORDERS",Male
Santa Cruz,2013,Black,236,"EYE, DISEASES & DISORDERS",Female
Santa Cruz,2013,Hispanic,6747,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Male
Santa Cruz,2013,American,19,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Unknown
Santa Cruz,2013,Other,409,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Female
Santa Cruz,2013,Unknown,239,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Male
Santa Cruz,2013,White,14777,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Unknown
Santa Cruz,2014,Aisan,475,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Female
Santa Cruz,2014,Black,251,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Male
Santa Cruz,2014,Hispanic,7014,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Unknown
Santa Cruz,2014,American,25,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Female
Santa Cruz,2014,Other,467,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Male
Santa Cruz,2014,Unknown,230,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Unknown
Santa Cruz,2014,White,14735,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Female
Santa Cruz,2015,Aisan,461,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Male
Santa Cruz,2015,Black,243,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Unknown
Santa Cruz,2015,Hispanic,7074,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Female
Santa Cruz,2015,American,31,INFECTIOUS & PARASITIC DISEASES,Male
Santa Cruz,2015,Other,510,MENTAL DISEASES & DISORDERS,Unknown
Santa Cruz,2015,Unknown,227,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Female
Santa Cruz,2015,White,14424,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Male
Santa Cruz,2016,Aisan,404,BURNS,Unknown
Santa Cruz,2016,Black,242,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Female
Santa Cruz,2016,Hispanic,6789,MULTIPLE SIGNFICANT TRAUMA,Male
Santa Cruz,2016,American,16,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Female
Santa Cruz,2016,Other,604,UNGROUPABLE,Male
Santa Cruz,2016,Unknown,257,"NERVOUS SYSTEM, DISEASES & DISORDERS",Female
Santa Cruz,2016,White,14262,"EYE, DISEASES & DISORDERS",Male
Santa Cruz,2017,Aisan,523,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Female
Santa Cruz,2017,Black,204,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Male
Santa Cruz,2017,Hispanic,6620,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Female
Santa Cruz,2017,American,22,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Male
Santa Cruz,2017,Other,749,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Female
Santa Cruz,2017,Unknown,212,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Male
Santa Cruz,2017,White,14372,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Female
Santa Cruz,2018,Aisan,477,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Male
Santa Cruz,2018,Black,209,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Female
Santa Cruz,2018,Hispanic,6444,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Male
Santa Cruz,2018,American,27,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female
Santa Cruz,2018,Other,832,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Male
Santa Cruz,2018,Unknown,236,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Female
Santa Cruz,2018,White,13413,"BLOOD, BLOOD FORMING ORGANS,IMMUNOLOGICAL, DISEASES & DISORDERS",Male
Shasta,2012,Aisan,205,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Female
Shasta,2012,Black,223,INFECTIOUS & PARASITIC DISEASES,Male
Shasta,2012,Hispanic,1084,MENTAL DISEASES & DISORDERS,Female
Shasta,2012,American,273,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Male
Shasta,2012,Other,569,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Female
Shasta,2012,Unknown,241,BURNS,Male
Shasta,2012,White,20477,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Female
Shasta,2013,Aisan,237,MULTIPLE SIGNFICANT TRAUMA,Male
Shasta,2013,Black,242,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Female
Shasta,2013,Hispanic,1093,"NERVOUS SYSTEM, DISEASES & DISORDERS",Male
Shasta,2013,American,290,"EYE, DISEASES & DISORDERS",Unknown
Shasta,2013,Other,451,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Female
Shasta,2013,Unknown,327,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Male
Shasta,2013,White,20068,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Female
Shasta,2014,Aisan,351,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Male
Shasta,2014,Black,275,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Female
Shasta,2014,Hispanic,1075,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Male
Shasta,2014,American,295,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Unknown
Shasta,2014,Other,298,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Female
Shasta,2014,Unknown,387,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Male
Shasta,2014,White,19971,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Unknown
Shasta,2015,Aisan,351,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female
Shasta,2015,Black,286,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Male
Shasta,2015,Hispanic,878,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Female
Shasta,2015,American,346,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Male
Shasta,2015,Other,267,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Female
Shasta,2015,Unknown,351,INFECTIOUS & PARASITIC DISEASES,Male
Shasta,2015,White,19944,MENTAL DISEASES & DISORDERS,Female
Shasta,2016,Aisan,420,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Male
Shasta,2016,Black,266,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Unknown
Shasta,2016,Hispanic,876,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Female
Shasta,2016,American,406,MULTIPLE SIGNFICANT TRAUMA,Male
Shasta,2016,Other,244,"NERVOUS SYSTEM, DISEASES & DISORDERS",Female
Shasta,2016,Unknown,377,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Male
Shasta,2016,White,20621,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Female
Shasta,2017,Aisan,362,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Male
Shasta,2017,Black,306,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Female
Shasta,2017,Hispanic,853,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Male
Shasta,2017,American,339,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Female
Shasta,2017,Other,475,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Male
Shasta,2017,Unknown,421,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Female
Shasta,2017,White,20493,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Male
Shasta,2018,Aisan,332,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female
Shasta,2018,Black,283,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Male
Shasta,2018,Hispanic,896,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Female
Shasta,2018,American,272,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Male
Shasta,2018,Other,592,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Unknown
Shasta,2018,Unknown,492,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Female
Shasta,2018,White,19960,INFECTIOUS & PARASITIC DISEASES,Male
Sierra,2012,Hispanic,17,MENTAL DISEASES & DISORDERS,Female
Sierra,2012,American,818,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Male
Sierra,2012,Other,3,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Female
Sierra,2012,Unknown,818,BURNS,Male
Sierra,2012,White,173,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Female
Sierra,2013,Hispanic,16,MULTIPLE SIGNFICANT TRAUMA,Male
Sierra,2013,Unknown,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",Female
Sierra,2013,White,150,"EYE, DISEASES & DISORDERS",Male
Sierra,2014,Hispanic,16,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Unknown
Sierra,2014,Other,1,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Female
Sierra,2014,Unknown,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Male
Sierra,2014,White,177,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Unknown
Sierra,2015,Aisan,818,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Female
Sierra,2015,Hispanic,13,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Male
Sierra,2015,Unknown,818,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Unknown
Sierra,2015,White,190,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Female
Sierra,2016,Aisan,818,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Male
Sierra,2016,Hispanic,818,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Unknown
Sierra,2016,White,181,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female
Sierra,2017,Hispanic,818,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Male
Sierra,2017,American,818,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Unknown
Sierra,2017,Other,4,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Female
Sierra,2017,Unknown,4,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Male
Sierra,2017,White,187,INFECTIOUS & PARASITIC DISEASES,Unknown
Sierra,2018,Hispanic,18,MENTAL DISEASES & DISORDERS,Female
Sierra,2018,American,818,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Male
Sierra,2018,Other,1,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Unknown
Sierra,2018,Unknown,818,BURNS,Female
Sierra,2018,White,161,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Male
Siskiyou,2012,Aisan,31,MULTIPLE SIGNFICANT TRAUMA,Female
Siskiyou,2012,Black,60,UNGROUPABLE,Male
Siskiyou,2012,Hispanic,228,"NERVOUS SYSTEM, DISEASES & DISORDERS",Female
Siskiyou,2012,American,117,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Male
Siskiyou,2012,Other,57,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Female
Siskiyou,2012,Unknown,182,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Male
Siskiyou,2012,White,3201,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Female
Siskiyou,2013,Aisan,25,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Male
Siskiyou,2013,Black,90,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Female
Siskiyou,2013,Hispanic,231,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Male
Siskiyou,2013,American,105,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Female
Siskiyou,2013,Other,71,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Male
Siskiyou,2013,Unknown,164,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female
Siskiyou,2013,White,3255,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Male
Siskiyou,2014,Aisan,41,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Unknown
Siskiyou,2014,Black,56,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Female
Siskiyou,2014,Hispanic,192,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Male
Siskiyou,2014,American,100,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Unknown
Siskiyou,2014,Other,40,INFECTIOUS & PARASITIC DISEASES,Female
Siskiyou,2014,Unknown,209,MENTAL DISEASES & DISORDERS,Male
Siskiyou,2014,White,2916,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Unknown
Siskiyou,2015,Aisan,40,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Female
Siskiyou,2015,Black,77,BURNS,Male
Siskiyou,2015,Hispanic,164,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Unknown
Siskiyou,2015,American,119,"NERVOUS SYSTEM, DISEASES & DISORDERS",Female
Siskiyou,2015,Other,48,"EYE, DISEASES & DISORDERS",Male
Siskiyou,2015,Unknown,216,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Unknown
Siskiyou,2015,White,3134,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Female
Siskiyou,2016,Aisan,41,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Male
Siskiyou,2016,Black,58,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Female
Siskiyou,2016,Hispanic,162,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Male
Siskiyou,2016,American,85,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Female
Siskiyou,2016,Other,60,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Male
Siskiyou,2016,Unknown,225,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Unknown
Siskiyou,2016,White,3075,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Female
Siskiyou,2017,Aisan,40,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Male
Siskiyou,2017,Black,54,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Unknown
Siskiyou,2017,Hispanic,196,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Female
Siskiyou,2017,American,80,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Male
Siskiyou,2017,Other,102,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Unknown
Siskiyou,2017,Unknown,168,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Female
Siskiyou,2017,White,2925,INFECTIOUS & PARASITIC DISEASES,Male
Siskiyou,2018,Aisan,44,MENTAL DISEASES & DISORDERS,Unknown
Siskiyou,2018,Black,66,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Female
Siskiyou,2018,Hispanic,149,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Male
Siskiyou,2018,American,112,BURNS,Unknown
Siskiyou,2018,Other,101,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Female
Siskiyou,2018,Unknown,151,MULTIPLE SIGNFICANT TRAUMA,Male
Siskiyou,2018,White,2792,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Unknown
Solano,2012,Aisan,4297,"NERVOUS SYSTEM, DISEASES & DISORDERS",Female
Solano,2012,Black,7263,"EYE, DISEASES & DISORDERS",Male
Solano,2012,Hispanic,6992,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Unknown
Solano,2012,American,150,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Female
Solano,2012,Other,1022,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Male
Solano,2012,Unknown,367,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Female
Solano,2012,White,18287,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Male
Solano,2013,Aisan,4534,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Female
Solano,2013,Black,6849,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Male
Solano,2013,Hispanic,7111,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Female
Solano,2013,American,158,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Male
Solano,2013,Other,1176,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Unknown
Solano,2013,Unknown,523,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female
Solano,2013,White,18323,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Male
Solano,2014,Aisan,4094,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Female
Solano,2014,Black,6838,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Male
Solano,2014,Hispanic,6785,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Female
Solano,2014,American,158,INFECTIOUS & PARASITIC DISEASES,Male
Solano,2014,Other,1241,MENTAL DISEASES & DISORDERS,Female
Solano,2014,Unknown,498,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Male
Solano,2014,White,17964,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Unknown
Solano,2015,Aisan,4270,BURNS,Female
Solano,2015,Black,6885,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Male
Solano,2015,Hispanic,6353,MULTIPLE SIGNFICANT TRAUMA,Unknown
Solano,2015,American,124,"NERVOUS SYSTEM, DISEASES & DISORDERS",Female
Solano,2015,Other,1199,"EYE, DISEASES & DISORDERS",Male
Solano,2015,Unknown,670,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Unknown
Solano,2015,White,18035,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Female
Solano,2016,Aisan,4903,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Male
Solano,2016,Black,7199,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Unknown
Solano,2016,Hispanic,7105,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Female
Solano,2016,American,121,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Male
Solano,2016,Other,1208,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Unknown
Solano,2016,Unknown,553,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Female
Solano,2016,White,18461,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Male
Solano,2017,Aisan,4653,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Unknown
Solano,2017,Black,7034,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female
Solano,2017,Hispanic,7150,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Male
Solano,2017,American,103,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Unknown
Solano,2017,Other,1347,"BLOOD, BLOOD FORMING ORGANS,IMMUNOLOGICAL, DISEASES & DISORDERS",Female
Solano,2017,Unknown,471,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Male
Solano,2017,White,17725,INFECTIOUS & PARASITIC DISEASES,Female
Solano,2018,Aisan,4595,MENTAL DISEASES & DISORDERS,Male
Solano,2018,Black,6799,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Unknown
Solano,2018,Hispanic,7422,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Female
Solano,2018,American,131,BURNS,Male
Solano,2018,Other,1313,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Female
Solano,2018,Unknown,506,MULTIPLE SIGNFICANT TRAUMA,Male
Solano,2018,White,17077,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Female
Sonoma,2012,Aisan,1154,UNGROUPABLE,Male
Sonoma,2012,Black,743,"NERVOUS SYSTEM, DISEASES & DISORDERS",Female
Sonoma,2012,Hispanic,7347,"EYE, DISEASES & DISORDERS",Male
Sonoma,2012,American,270,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Female
Sonoma,2012,Other,349,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Male
Sonoma,2012,Unknown,343,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Female
Sonoma,2012,White,31747,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Male
Sonoma,2013,Aisan,1157,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Female
Sonoma,2013,Black,692,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Male
Sonoma,2013,Hispanic,6993,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Female
Sonoma,2013,American,312,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Male
Sonoma,2013,Other,407,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Female
Sonoma,2013,Unknown,377,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Male
Sonoma,2013,White,30841,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female
Sonoma,2014,Aisan,1138,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Male
Sonoma,2014,Black,783,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Female
Sonoma,2014,Hispanic,7018,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Male
Sonoma,2014,American,260,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Female
Sonoma,2014,Other,503,INFECTIOUS & PARASITIC DISEASES,Male
Sonoma,2014,Unknown,570,MENTAL DISEASES & DISORDERS,Female
